Review_ID,Rating,Year_Month,Reviewer_Location,Review_Text,Branch
665245861,5,2019-4,Indonesia,"Who wouldn   t enjoy Disneyland? Hong Kong Disneyland is really easy to access. They have special metro to Disneyland and special designed. You better get there before 10 and directly queue until the parks open (at 10), so once it open you can enjoy many rides without long queue. Just be there on weekdays, avoid weekends!For muslim traveler, you shouldn   t be worry since you can find halal restaurant inside called Tahitian Terrace. It is located close to Tarzan   s Treehouse. The price ranges from 120 150 HKD if i   m not mistaken. I enjoy big rides but avoid big thrill drop. I   ve tried almost all rides except Big Grizzly Mountain Runaway Mine Cars. Shame, i   m afraid of fast backward drop lol. So far I enjoyed Ant Man and The Wasp: Nano Battle, Hyperspace Mountain, Mystic Manor, and Mickey   s Phillarmagic!",Disneyland_HongKong
665163867,4,2019-4,Philippines,"It's my second time here but it's my daughter's first time in HK disneyland.Staff were nice but we weren't given much priority despite being 7mos pregnant. Overall, the theme park is still nice however, the comfort rooms were not well maintained.Shocked to find that regular malls and even Ocean Park provide toilet cleaner liquid dispenser in every cubicle and Disneyland has none! Maybe it's time to upgrade it as well.",Disneyland_HongKong
665142678,5,2019-3,New Zealand,"Although this is apparently a small Disneyland, I loved it. Being from NZ, it was the first Disney I had been to and everything was amazing. The shows, the rides, the attention to detail. Highly recommend it, although you really only need one day. never queued for longer than 10 mins on a Tuesday in March.",Disneyland_HongKong
665132719,5,2019-4,Uganda,"We bought a package through the Disney website. We started at the Explorers lodge and the package included several priority passes (like fast passes). We actually never needed to use them because the longest wait time for a ride was 10 minutes. All of the shows and rides are in English and most cast members speak English really well. This park is the smallest of Disneyland parks in the world, but we still felt like there was enough to keep us busy for our day and a half that we were there. The bus shuttles were very clean and ran on time.Would definitely go again next time we are in Hong Kong.",Disneyland_HongKong
664929027,4,2019-3,Australia,"great way to spend a day in Hong kong as a tourist, easy to wander through the park and lots of fun, overall good value, found some good souvenirs along the way..food a little expensive as is with most parks a should do if your over that way",Disneyland_HongKong
664668402,2,2019-4,Singapore,"I went to HK Disneyland on 5 April which happens to be Qing Ming festival and did not expect the massive crowds on that day. Queues for rides and F&B outlets were very long and we did not have a great experience especially with a young kid. For the amount spent on the tickets, it's really a waste of money as we only sat on a few rides. I'm wondering if the park has any cap on the number of guests in the park as we had a hard time finding seats around. I booked my tickets via the Disneyland Hotel online but there was no info or confirmation given to me whether my park tickets are booked. In the end, I was unable to enter and had to buy tickets on the spot. Luckily, one of the cast members, Carmen, helped us to resolve the issue and let us access without queuing up again. Also the balloons there are overrpriced   HK150 for a helium balloon.",Disneyland_HongKong
664665673,5,2019-4,Canada,We have been to LA and Florida Disney MANY times so we were told we would be disappointed with this one. Not at all! We loved it. It had different rides and shows while still having the same layout and Disney feel. It is expanding a whole lot at the moment. My suggestion would be to add more food restaurants as the food lines were as long as the ride liens. We purchased online tickets and bought a partial ride upgrade. We wanted the full ride upgrade but it was sold out for the day. IMHO it is well worth it! We spent opening to closing there and loved it. The midway games were fun,Disneyland_HongKong
664605295,5,2018-5,Malaysia,"already went the for 4th times and it will never enough. It was a truly magical experience. Even though it is a small park but full of excitement. The parades, the rides, the characters and cast members all blend to make a great day with the kids. Going there by MTR was so easy.",Disneyland_HongKong
664602208,5,2019-3,Hong Kong,"My wife and I brought 2 daughers in law to Hong Kong Disney recently. It has been more than 5 years since our last visit to Disney. Many new attractions have been added and we enjoyed very much during the visit. Our favourite ride is the Mountain Runaway Mine Car even with our age ranging from 12 to 59. In fact, we played 4 times all together and if time allowed, we would play more ! Take the ride disregarding your age when you visit Hong Kong Disney and have fun.",Disneyland_HongKong
664599165,3,2019-4,New Zealand,We had a local family member to take us round and he knew all the tricks to get around but the park is so super busy with so many queues. Kids enjoyed. I think evening is way better as easier to get on rides without queues! Avoid weekends and local holidays! The lion king show was fabulous! ,Disneyland_HongKong
664424633,5,2019-4,Australia,Definitely a fun place to visit whilst in Honkers. We had loads of fun there and would recommend a visit,Disneyland_HongKong
